Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR28984445,AMPLICON,601,83464003,PRJNA1109929,SAMN41306900,Metagenome or environmental,56091819,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513203,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 102,34.646870 N 135.5067002 E,Patient031_day15_19,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient031_day15_19,SRP506877
SRR28984446,AMPLICON,601,94889618,PRJNA1109929,SAMN41306899,Metagenome or environmental,64221762,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513202,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 101,34.646870 N 135.5067002 E,Patient031_day15_18,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_day15_18,SRP506877
SRR28984447,AMPLICON,601,86508290,PRJNA1109929,SAMN41306897,Metagenome or environmental,58185627,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513200,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 99,34.646870 N 135.5067002 E,Patient031_day15_16,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_day15_16,SRP506877
SRR28984448,AMPLICON,601,74230474,PRJNA1109929,SAMN41306896,Metagenome or environmental,47362070,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513199,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 98,34.646870 N 135.5067002 E,Patient031_day15_15,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient031_day15_15,SRP506877
SRR28984449,AMPLICON,601,72994205,PRJNA1109929,SAMN41306895,Metagenome or environmental,46798853,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513198,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 97,34.646870 N 135.5067002 E,Patient031_day15_14,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient031_day15_14,SRP506877
SRR28984450,AMPLICON,601,99054908,PRJNA1109929,SAMN41306898,Metagenome or environmental,66964461,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513201,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 100,34.646870 N 135.5067002 E,Patient031_day15_17,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient031_day15_17,SRP506877
SRR28984451,AMPLICON,601,78094149,PRJNA1109929,SAMN41306894,Metagenome or environmental,49699283,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513197,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 96,34.646870 N 135.5067002 E,Patient031_day15_13,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient031_day15_13,SRP506877
SRR28984452,AMPLICON,600,40583006,PRJNA1109929,SAMN41307224,Metagenome or environmental,21858229,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513196,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 42,34.646870 N 135.5067002 E,OCUBMT008_pre,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT008_pre,SRP506877
SRR28984453,AMPLICON,601,83246084,PRJNA1109929,SAMN41306893,Metagenome or environmental,52935993,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513195,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 95,34.646870 N 135.5067002 E,Patient031_day15_12,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient031_day15_12,SRP506877
SRR28984454,AMPLICON,601,96723114,PRJNA1109929,SAMN41306892,Metagenome or environmental,61929002,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513194,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 94,34.646870 N 135.5067002 E,Patient031_day15_11,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient031_day15_11,SRP506877
SRR28984455,AMPLICON,601,95986526,PRJNA1109929,SAMN41306890,Metagenome or environmental,61797715,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513192,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 92,34.646870 N 135.5067002 E,Patient031_day15_09,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient031_day15_09,SRP506877
SRR28984456,AMPLICON,601,125049076,PRJNA1109929,SAMN41306889,Metagenome or environmental,79755527,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513191,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 91,34.646870 N 135.5067002 E,Patient031_day15_08,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient031_day15_08,SRP506877
SRR28984457,AMPLICON,601,78402045,PRJNA1109929,SAMN41306888,Metagenome or environmental,49771632,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513190,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 90,34.646870 N 135.5067002 E,Patient031_day15_07,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient031_day15_07,SRP506877
SRR28984458,AMPLICON,601,63189232,PRJNA1109929,SAMN41306891,Metagenome or environmental,40616823,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513193,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 93,34.646870 N 135.5067002 E,Patient031_day15_10,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient031_day15_10,SRP506877
SRR28984459,AMPLICON,601,78963991,PRJNA1109929,SAMN41306887,Metagenome or environmental,49957175,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513189,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 89,34.646870 N 135.5067002 E,Patient031_day15_06,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_day15_06,SRP506877
SRR28984460,AMPLICON,601,116421679,PRJNA1109929,SAMN41306866,Metagenome or environmental,73496829,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513188,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 68,34.646870 N 135.5067002 E,Patient031_day0_03,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_day0_03,SRP506877
SRR28984461,AMPLICON,601,90291602,PRJNA1109929,SAMN41306867,Metagenome or environmental,57075746,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513187,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 69,34.646870 N 135.5067002 E,Patient031_day0_05,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient031_day0_05,SRP506877
SRR28984462,AMPLICON,601,83505273,PRJNA1109929,SAMN41306870,Metagenome or environmental,52102382,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513424,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 72,34.646870 N 135.5067002 E,Patient031_day0_08,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient031_day0_08,SRP506877
SRR28984463,AMPLICON,601,83903497,PRJNA1109929,SAMN41306886,Metagenome or environmental,53286508,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513443,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 88,34.646870 N 135.5067002 E,Patient031_day15_05,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_day15_05,SRP506877
SRR28984464,AMPLICON,601,99563527,PRJNA1109929,SAMN41306865,Metagenome or environmental,62572252,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513186,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 67,34.646870 N 135.5067002 E,Patient031_day0_02,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_day0_02,SRP506877
SRR28984465,AMPLICON,601,91307342,PRJNA1109929,SAMN41306864,Metagenome or environmental,57459065,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513185,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 66,34.646870 N 135.5067002 E,Patient031_day0_01,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_day0_01,SRP506877
SRR28984466,AMPLICON,597,25428334,PRJNA1109929,SAMN41307221,Metagenome or environmental,13530240,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513184,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 39,34.646870 N 135.5067002 E,OCUBMT008_day49,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT008_day49,SRP506877
SRR28984467,AMPLICON,600,97190154,PRJNA1109929,SAMN41306862,Metagenome or environmental,54168485,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513182,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 64,34.646870 N 135.5067002 E,Patient026_pre_15,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient026_pre_15,SRP506877
SRR28984468,AMPLICON,600,102476955,PRJNA1109929,SAMN41306861,Metagenome or environmental,56412001,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513181,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 63,34.646870 N 135.5067002 E,Patient026_pre_14,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient026_pre_14,SRP506877
SRR28984469,AMPLICON,601,107516676,PRJNA1109929,SAMN41306860,Metagenome or environmental,59977045,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513180,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 62,34.646870 N 135.5067002 E,Patient026_pre_13,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient026_pre_13,SRP506877
SRR28984470,AMPLICON,600,92169528,PRJNA1109929,SAMN41306863,Metagenome or environmental,50748752,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513183,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 65,34.646870 N 135.5067002 E,Patient026_pre_16,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient026_pre_16,SRP506877
SRR28984471,AMPLICON,601,83768925,PRJNA1109929,SAMN41306859,Metagenome or environmental,46515093,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513179,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 61,34.646870 N 135.5067002 E,Patient026_pre_12,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient026_pre_12,SRP506877
SRR28984472,AMPLICON,601,82156017,PRJNA1109929,SAMN41306858,Metagenome or environmental,45645915,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513178,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 60,34.646870 N 135.5067002 E,Patient026_pre_11,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient026_pre_11,SRP506877
SRR28984473,AMPLICON,600,89022510,PRJNA1109929,SAMN41306857,Metagenome or environmental,49579710,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513177,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 59,34.646870 N 135.5067002 E,Patient026_pre_10,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient026_pre_10,SRP506877
SRR28984474,AMPLICON,601,97378832,PRJNA1109929,SAMN41306856,Metagenome or environmental,53685465,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513176,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 58,34.646870 N 135.5067002 E,Patient026_pre_09,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient026_pre_09,SRP506877
SRR28984475,AMPLICON,601,115822810,PRJNA1109929,SAMN41306854,Metagenome or environmental,63331684,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513174,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 56,34.646870 N 135.5067002 E,Patient026_pre_07,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient026_pre_07,SRP506877
SRR28984476,AMPLICON,600,58901839,PRJNA1109929,SAMN41307220,Metagenome or environmental,31599496,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513173,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 38,34.646870 N 135.5067002 E,OCUBMT008_day42,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT008_day42,SRP506877
SRR28984477,AMPLICON,601,93468963,PRJNA1109929,SAMN41306853,Metagenome or environmental,50134785,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513172,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 55,34.646870 N 135.5067002 E,Patient026_pre_06,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient026_pre_06,SRP506877
SRR28984478,AMPLICON,600,107669411,PRJNA1109929,SAMN41306855,Metagenome or environmental,58618474,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513175,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 57,34.646870 N 135.5067002 E,Patient026_pre_08,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient026_pre_08,SRP506877
SRR28984479,AMPLICON,601,84239045,PRJNA1109929,SAMN41306852,Metagenome or environmental,45651999,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513171,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 54,34.646870 N 135.5067002 E,Patient026_pre_05,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient026_pre_05,SRP506877
SRR28984480,AMPLICON,601,94224144,PRJNA1109929,SAMN41306851,Metagenome or environmental,51106662,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513170,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 53,34.646870 N 135.5067002 E,Patient026_pre_04,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient026_pre_04,SRP506877
SRR28984481,AMPLICON,601,101492508,PRJNA1109929,SAMN41306850,Metagenome or environmental,55128417,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513169,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 52,34.646870 N 135.5067002 E,Patient026_pre_03,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient026_pre_03,SRP506877
SRR28984482,AMPLICON,601,94881579,PRJNA1109929,SAMN41306849,Metagenome or environmental,51801211,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513168,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 51,34.646870 N 135.5067002 E,Patient026_pre_02,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient026_pre_02,SRP506877
SRR28984483,AMPLICON,600,87262187,PRJNA1109929,SAMN41306828,Metagenome or environmental,47083010,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513166,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 30,34.646870 N 135.5067002 E,Patient026_day15_14,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient026_day15_14,SRP506877
SRR28984484,AMPLICON,600,87073256,PRJNA1109929,SAMN41306827,Metagenome or environmental,47417614,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513165,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 29,34.646870 N 135.5067002 E,Patient026_day15_13,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient026_day15_13,SRP506877
SRR28984485,AMPLICON,600,76609106,PRJNA1109929,SAMN41306825,Metagenome or environmental,41555712,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513163,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 27,34.646870 N 135.5067002 E,Patient026_day15_11,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient026_day15_11,SRP506877
SRR28984486,AMPLICON,601,91872818,PRJNA1109929,SAMN41306824,Metagenome or environmental,49761864,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513162,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 26,34.646870 N 135.5067002 E,Patient026_day15_10,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient026_day15_10,SRP506877
SRR28984487,AMPLICON,600,28587318,PRJNA1109929,SAMN41307217,Metagenome or environmental,14790225,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513161,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 35,34.646870 N 135.5067002 E,OCUBMT008_day21,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT008_day21,SRP506877
SRR28984488,AMPLICON,600,87397758,PRJNA1109929,SAMN41306826,Metagenome or environmental,47423571,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513164,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 28,34.646870 N 135.5067002 E,Patient026_day15_12,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient026_day15_12,SRP506877
SRR28984489,AMPLICON,600,115093323,PRJNA1109929,SAMN41307096,Metagenome or environmental,64388941,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513612,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 298,34.646870 N 135.5067002 E,Patient043_pre_78,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient043_pre_78,SRP506877
SRR28984490,AMPLICON,600,99920542,PRJNA1109929,SAMN41307095,Metagenome or environmental,56008495,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513611,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 297,34.646870 N 135.5067002 E,Patient043_pre_77,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient043_pre_77,SRP506877
